date,sku,bill_id,amount,count
2025-08-03,SKU_1,bill_1642,5947.2,4
2025-08-03,SKU_3,bill_1643,1215.0,1
2025-08-03,SKU_10,bill_1644,4240.8,4
2025-08-03,SKU_5,bill_1645,1024.2,1
2025-08-03,SKU_10,bill_1646,5623.2,4
2025-08-03,SKU_6,bill_1647,4456.8,4
2025-08-03,SKU_8,bill_1648,4989.6,3
2025-08-03,SKU_8,bill_1649,873.0,1
2025-08-03,SKU_10,bill_1650,3556.8,4
2025-08-03,SKU_1,bill_1651,2206.8,2
2025-08-03,SKU_2,bill_1652,3384.0,4
2025-08-03,SKU_10,bill_1653,4087.8,3
2025-08-04,SKU_6,bill_1654,507.0,1
2025-08-04,SKU_3,bill_1655,963.0,2
2025-08-04,SKU_1,bill_1656,2352.0,2
2025-08-04,SKU_5,bill_1657,2163.0,2
2025-08-04,SKU_4,bill_1658,4000.5,3
2025-08-04,SKU_10,bill_1659,2412.0,3
2025-08-04,SKU_4,bill_1660,5340.0,4
2025-08-04,SKU_7,bill_1661,1317.0,2
2025-08-04,SKU_10,bill_1662,658.5,1
2025-08-04,SKU_1,bill_1663,2946.0,4
2025-08-04,SKU_1,bill_1664,1011.0,1
2025-08-04,SKU_6,bill_1665,2976.0,2
2025-08-04,SKU_5,bill_1666,4644.0,4
2025-08-04,SKU_5,bill_1667,1314.0,4
2025-08-04,SKU_2,bill_1668,1896.0,4
2025-08-04,SKU_8,bill_1669,2394.0,2
2025-08-04,SKU_8,bill_1670,5196.0,4
2025-08-04,SKU_7,bill_1671,1056.0,4
2025-08-04,SKU_6,bill_1672,1071.0,2
2025-08-04,SKU_8,bill_1673,1264.5,3
2025-08-04,SKU_6,bill_1674,756.0,4
2025-08-04,SKU_4,bill_1675,2388.0,4
2025-08-04,SKU_10,bill_1676,2088.0,3
2025-08-04,SKU_3,bill_1677,3393.0,3
2025-08-04,SKU_1,bill_1678,2511.0,3
2025-08-04,SKU_5,bill_1679,2731.5,3
2025-08-04,SKU_5,bill_1680,3136.5,3
2025-08-04,SKU_6,bill_1681,2524.5,3
2025-08-04,SKU_8,bill_1682,1596.0,2
2025-08-04,SKU_4,bill_1683,4764.0,4
2025-08-04,SKU_10,bill_1684,2763.0,3
2025-08-04,SKU_5,bill_1685,336.0,1
2025-08-04,SKU_10,bill_1686,2862.0,3
2025-08-04,SKU_4,bill_1687,960.0,1
2025-08-04,SKU_3,bill_1688,2470.5,3
2025-08-04,SKU_10,bill_1689,1146.0,1
2025-08-04,SKU_4,bill_1690,1860.0,4
2025-08-05,SKU_2,bill_1691,2875.5,3
2025-08-05,SKU_5,bill_1692,1863.0,3
2025-08-05,SKU_5,bill_1693,3420.0,3
2025-08-05,SKU_2,bill_1694,5142.0,4
2025-08-05,SKU_1,bill_1695,1701.0,2
2025-08-05,SKU_6,bill_1696,169.5,1
2025-08-05,SKU_2,bill_1697,2997.0,3
2025-08-05,SKU_6,bill_1698,2961.0,2
2025-08-05,SKU_7,bill_1699,1692.0,3
2025-08-05,SKU_5,bill_1700,2358.0,3
2025-08-05,SKU_9,bill_1701,421.5,1
2025-08-05,SKU_10,bill_1702,2850.0,2
2025-08-05,SKU_1,bill_1703,5628.0,4
2025-08-05,SKU_4,bill_1704,1131.0,1
2025-08-05,SKU_8,bill_1705,3030.0,4
2025-08-05,SKU_6,bill_1706,2460.0,2
2025-08-05,SKU_2,bill_1707,3198.0,4
2025-08-05,SKU_1,bill_1708,711.0,3
2025-08-05,SKU_8,bill_1709,1893.0,2
2025-08-05,SKU_6,bill_1710,1147.5,3
2025-08-05,SKU_8,bill_1711,579.0,2
2025-08-05,SKU_2,bill_1712,1261.5,1
2025-08-05,SKU_2,bill_1713,3222.0,4
2025-08-05,SKU_10,bill_1714,4387.5,3
2025-08-05,SKU_8,bill_1715,1120.5,3
2025-08-05,SKU_4,bill_1716,768.0,4
2025-08-05,SKU_8,bill_1717,2460.0,2
2025-08-05,SKU_4,bill_1718,3228.0,4
2025-08-05,SKU_7,bill_1719,864.0,4
2025-08-05,SKU_8,bill_1720,1524.0,4
2025-08-05,SKU_5,bill_1721,841.5,3
2025-08-06,SKU_3,bill_1722,5424.0,4
2025-08-06,SKU_10,bill_1723,1275.0,1
2025-08-06,SKU_7,bill_1724,544.5,1
2025-08-06,SKU_5,bill_1725,1395.0,2
2025-08-06,SKU_4,bill_1726,5052.0,4
2025-08-06,SKU_5,bill_1727,1651.5,3
2025-08-06,SKU_1,bill_1728,244.5,1
2025-08-06,SKU_10,bill_1729,1779.0,2
2025-08-06,SKU_2,bill_1730,510.0,2
2025-08-06,SKU_10,bill_1731,2586.0,2
2025-08-06,SKU_4,bill_1732,1371.0,2
2025-08-06,SKU_8,bill_1733,1989.0,2
2025-08-06,SKU_5,bill_1734,5988.0,4
2025-08-06,SKU_5,bill_1735,2721.0,2
2025-08-06,SKU_8,bill_1736,2010.0,4
2025-08-06,SKU_8,bill_1737,2065.5,3
2025-08-06,SKU_8,bill_1738,1441.5,1
2025-08-06,SKU_8,bill_1739,4494.0,4
2025-08-06,SKU_7,bill_1740,888.0,4
2025-08-06,SKU_4,bill_1741,168.0,1
2025-08-06,SKU_4,bill_1742,1339.5,1
2025-08-06,SKU_6,bill_1743,1932.0,4
2025-08-06,SKU_2,bill_1744,1590.0,4
2025-08-06,SKU_8,bill_1745,2137.5,3
2025-08-06,SKU_7,bill_1746,2223.0,2
2025-08-06,SKU_7,bill_1747,1804.5,3
2025-08-06,SKU_5,bill_1748,3510.0,4
2025-08-06,SKU_10,bill_1749,1362.0,4
2025-08-06,SKU_8,bill_1750,949.5,3
2025-08-06,SKU_7,bill_1751,246.0,1
2025-08-06,SKU_7,bill_1752,2650.5,3
2025-08-06,SKU_9,bill_1753,922.5,3
2025-08-07,SKU_6,bill_1754,282.0,1
2025-08-07,SKU_2,bill_1755,2241.0,3
2025-08-07,SKU_10,bill_1756,4185.0,3
2025-08-07,SKU_7,bill_1757,2808.0,3
2025-08-07,SKU_1,bill_1758,2952.0,4
2025-08-07,SKU_8,bill_1759,1902.0,4
2025-08-07,SKU_5,bill_1760,2832.0,2
2025-08-07,SKU_9,bill_1761,4243.5,3
2025-08-07,SKU_6,bill_1762,2443.5,3
2025-08-07,SKU_7,bill_1763,489.0,1
2025-08-07,SKU_2,bill_1764,3228.0,4
2025-08-07,SKU_7,bill_1765,1716.0,4
2025-08-07,SKU_9,bill_1766,5574.0,4
2025-08-07,SKU_8,bill_1767,1464.0,1
2025-08-07,SKU_1,bill_1768,492.0,1
2025-08-07,SKU_6,bill_1769,3096.0,3
2025-08-07,SKU_9,bill_1770,5742.0,4
2025-08-07,SKU_6,bill_1771,3900.0,4
2025-08-07,SKU_8,bill_1772,1416.0,1
2025-08-07,SKU_6,bill_1773,2344.5,3
2025-08-07,SKU_8,bill_1774,912.0,4
2025-08-07,SKU_3,bill_1775,4452.0,4
2025-08-08,SKU_6,bill_1776,3126.0,4
2025-08-08,SKU_8,bill_1777,769.5,3
2025-08-08,SKU_9,bill_1778,915.0,2
2025-08-08,SKU_3,bill_1779,1458.0,2
2025-08-08,SKU_1,bill_1780,4041.0,3
2025-08-08,SKU_5,bill_1781,1221.0,2
2025-08-08,SKU_9,bill_1782,1737.0,3
2025-08-08,SKU_5,bill_1783,2085.0,2
2025-08-08,SKU_7,bill_1784,2272.5,3
2025-08-08,SKU_4,bill_1785,984.0,1
2025-08-08,SKU_10,bill_1786,1125.0,2
2025-08-08,SKU_4,bill_1787,654.0,1
2025-08-08,SKU_6,bill_1788,3480.0,4
2025-08-08,SKU_1,bill_1789,1674.0,3
2025-08-08,SKU_8,bill_1790,1281.0,2
2025-08-08,SKU_2,bill_1791,936.0,3
2025-08-08,SKU_7,bill_1792,1281.0,2
2025-08-08,SKU_8,bill_1793,2578.5,3
2025-08-08,SKU_7,bill_1794,894.0,1
2025-08-08,SKU_9,bill_1795,556.5,1
2025-08-09,SKU_1,bill_1796,3492.0,2
2025-08-09,SKU_2,bill_1797,606.6,1
2025-08-09,SKU_2,bill_1798,486.0,1
2025-08-09,SKU_5,bill_1799,2736.0,2
2025-08-09,SKU_7,bill_1800,1018.8,1
2025-08-09,SKU_4,bill_1801,1620.0,3
2025-08-09,SKU_4,bill_1802,1666.8,2
2025-08-09,SKU_5,bill_1803,2608.2,3
2025-08-09,SKU_4,bill_1804,1857.6,2
2025-08-09,SKU_9,bill_1805,5385.6,4
2025-08-09,SKU_6,bill_1806,540.0,3
2025-08-09,SKU_3,bill_1807,1063.8,3
2025-08-09,SKU_9,bill_1808,6350.4,4
2025-08-09,SKU_1,bill_1809,307.8,1
2025-08-09,SKU_1,bill_1810,1787.4,3
2025-08-09,SKU_10,bill_1811,3535.2,2
2025-08-09,SKU_7,bill_1812,5194.8,3
2025-08-09,SKU_1,bill_1813,927.0,1
2025-08-09,SKU_10,bill_1814,1483.2,1
2025-08-09,SKU_5,bill_1815,3643.2,4
2025-08-09,SKU_8,bill_1816,1587.6,2
2025-08-09,SKU_2,bill_1817,2131.2,2
2025-08-09,SKU_3,bill_1818,2919.6,2
2025-08-09,SKU_9,bill_1819,586.8,1
2025-08-09,SKU_3,bill_1820,5157.0,3
2025-08-09,SKU_1,bill_1821,385.2,1
2025-08-09,SKU_2,bill_1822,1096.2,3
2025-08-10,SKU_1,bill_1823,885.6,2
2025-08-10,SKU_8,bill_1824,457.2,2
2025-08-10,SKU_2,bill_1825,784.8,2
2025-08-10,SKU_5,bill_1826,1852.2,3
2025-08-10,SKU_4,bill_1827,1141.2,2
2025-08-10,SKU_1,bill_1828,4185.0,3
2025-08-10,SKU_10,bill_1829,732.6,1
2025-08-10,SKU_10,bill_1830,1468.8,4
2025-08-10,SKU_4,bill_1831,4314.6,3
2025-08-10,SKU_3,bill_1832,1263.6,2
2025-08-10,SKU_3,bill_1833,3495.6,2
2025-08-10,SKU_8,bill_1834,4833.0,3
2025-08-10,SKU_1,bill_1835,1112.4,2
2025-08-10,SKU_8,bill_1836,982.8,1
2025-08-10,SKU_8,bill_1837,5896.8,4
2025-08-10,SKU_2,bill_1838,4255.2,4
2025-08-10,SKU_9,bill_1839,1528.2,3
2025-08-10,SKU_8,bill_1840,4066.2,3
2025-08-10,SKU_9,bill_1841,4865.4,3
2025-08-10,SKU_3,bill_1842,2192.4,2
2025-08-10,SKU_6,bill_1843,619.2,2
2025-08-10,SKU_10,bill_1844,3304.8,4
2025-08-10,SKU_10,bill_1845,5043.6,3
2025-08-10,SKU_8,bill_1846,529.2,1
2025-08-10,SKU_10,bill_1847,3040.2,3
2025-08-10,SKU_1,bill_1848,1414.8,3
2025-08-10,SKU_9,bill_1849,1179.0,1
2025-08-10,SKU_10,bill_1850,1409.4,3
2025-08-10,SKU_7,bill_1851,2878.2,3
2025-08-10,SKU_4,bill_1852,4104.0,4
2025-08-10,SKU_4,bill_1853,4249.8,3
2025-08-10,SKU_7,bill_1854,1641.6,4
2025-08-10,SKU_6,bill_1855,1218.6,1
2025-08-10,SKU_3,bill_1856,892.8,2
2025-08-11,SKU_6,bill_1857,817.5,1
2025-08-11,SKU_1,bill_1858,2358.0,4
2025-08-11,SKU_10,bill_1859,2931.0,2
2025-08-11,SKU_4,bill_1860,1804.5,3
2025-08-11,SKU_9,bill_1861,1482.0,1
2025-08-11,SKU_10,bill_1862,253.5,1
2025-08-11,SKU_1,bill_1863,949.5,3
2025-08-11,SKU_7,bill_1864,1140.0,4
2025-08-11,SKU_2,bill_1865,1257.0,1
2025-08-11,SKU_6,bill_1866,4572.0,4
2025-08-11,SKU_3,bill_1867,2046.0,4
2025-08-11,SKU_10,bill_1868,418.5,1
2025-08-11,SKU_1,bill_1869,3612.0,4
2025-08-11,SKU_5,bill_1870,1008.0,2
2025-08-11,SKU_5,bill_1871,2916.0,3
2025-08-11,SKU_8,bill_1872,1512.0,3
2025-08-11,SKU_6,bill_1873,444.0,1
2025-08-11,SKU_9,bill_1874,3829.5,3
2025-08-11,SKU_2,bill_1875,688.5,1
2025-08-11,SKU_3,bill_1876,2634.0,2
2025-08-11,SKU_7,bill_1877,2448.0,2
2025-08-11,SKU_8,bill_1878,2448.0,3
2025-08-11,SKU_6,bill_1879,5934.0,4
2025-08-11,SKU_9,bill_1880,3753.0,3
2025-08-12,SKU_2,bill_1881,2889.0,3
2025-08-12,SKU_4,bill_1882,1030.5,1
2025-08-12,SKU_1,bill_1883,1696.5,3
2025-08-12,SKU_8,bill_1884,315.0,1
2025-08-12,SKU_1,bill_1885,1290.0,1
2025-08-12,SKU_10,bill_1886,1575.0,2
2025-08-12,SKU_5,bill_1887,1386.0,3
2025-08-12,SKU_6,bill_1888,2130.0,2
2025-08-12,SKU_8,bill_1889,2358.0,2
2025-08-12,SKU_1,bill_1890,1051.5,1
2025-08-12,SKU_1,bill_1891,2844.0,2
2025-08-12,SKU_6,bill_1892,2092.5,3
2025-08-12,SKU_8,bill_1893,1131.0,1
2025-08-12,SKU_6,bill_1894,1341.0,1
2025-08-12,SKU_1,bill_1895,1548.0,3
2025-08-12,SKU_8,bill_1896,715.5,3
2025-08-12,SKU_6,bill_1897,1003.5,1
2025-08-12,SKU_1,bill_1898,1422.0,3
2025-08-12,SKU_2,bill_1899,2742.0,2
2025-08-12,SKU_5,bill_1900,1893.0,2
2025-08-12,SKU_6,bill_1901,2010.0,2
2025-08-12,SKU_2,bill_1902,1461.0,2
2025-08-12,SKU_1,bill_1903,937.5,1
2025-08-12,SKU_7,bill_1904,3930.0,4
2025-08-12,SKU_7,bill_1905,531.0,3
2025-08-12,SKU_3,bill_1906,777.0,1
2025-08-12,SKU_3,bill_1907,4266.0,4
2025-08-12,SKU_3,bill_1908,1326.0,4
2025-08-12,SKU_8,bill_1909,2496.0,4
2025-08-13,SKU_2,bill_1910,681.0,1
2025-08-13,SKU_4,bill_1911,1387.5,1
2025-08-13,SKU_5,bill_1912,3372.0,4
2025-08-13,SKU_4,bill_1913,1716.0,4
2025-08-13,SKU_4,bill_1914,1435.5,1
2025-08-13,SKU_2,bill_1915,3915.0,3
2025-08-13,SKU_6,bill_1916,5346.0,4
2025-08-13,SKU_9,bill_1917,2952.0,3
2025-08-13,SKU_2,bill_1918,4092.0,4
2025-08-13,SKU_8,bill_1919,2820.0,4
2025-08-13,SKU_7,bill_1920,672.0,2
2025-08-13,SKU_9,bill_1921,5382.0,4
2025-08-13,SKU_10,bill_1922,2271.0,2
2025-08-13,SKU_2,bill_1923,1476.0,1
2025-08-13,SKU_7,bill_1924,4254.0,4
2025-08-13,SKU_7,bill_1925,673.5,1
2025-08-13,SKU_6,bill_1926,4398.0,4
2025-08-13,SKU_4,bill_1927,157.5,1
2025-08-13,SKU_10,bill_1928,2646.0,2
2025-08-13,SKU_8,bill_1929,2121.0,2
2025-08-13,SKU_9,bill_1930,451.5,1
2025-08-13,SKU_4,bill_1931,2169.0,2
2025-08-13,SKU_8,bill_1932,2457.0,3
2025-08-13,SKU_3,bill_1933,2250.0,2
2025-08-14,SKU_4,bill_1934,1362.0,1
2025-08-14,SKU_3,bill_1935,772.5,1
2025-08-14,SKU_6,bill_1936,3318.0,4
2025-08-14,SKU_3,bill_1937,876.0,2
2025-08-14,SKU_4,bill_1938,2937.0,2
2025-08-14,SKU_7,bill_1939,3879.0,3
2025-08-14,SKU_10,bill_1940,2214.0,3
2025-08-14,SKU_7,bill_1941,972.0,2
2025-08-14,SKU_2,bill_1942,525.0,1
2025-08-14,SKU_9,bill_1943,1335.0,1
2025-08-14,SKU_10,bill_1944,1008.0,3
2025-08-14,SKU_5,bill_1945,4423.5,3
2025-08-14,SKU_7,bill_1946,1140.0,2
2025-08-14,SKU_2,bill_1947,520.5,1
2025-08-14,SKU_9,bill_1948,2451.0,2
2025-08-14,SKU_10,bill_1949,889.5,1
2025-08-14,SKU_10,bill_1950,1422.0,2
2025-08-14,SKU_9,bill_1951,649.5,1
2025-08-14,SKU_3,bill_1952,882.0,4
2025-08-14,SKU_2,bill_1953,594.0,2
2025-08-14,SKU_5,bill_1954,469.5,1
2025-08-14,SKU_7,bill_1955,3690.0,3
2025-08-14,SKU_2,bill_1956,1320.0,4
2025-08-14,SKU_10,bill_1957,459.0,2
2025-08-14,SKU_1,bill_1958,2830.5,3
2025-08-14,SKU_3,bill_1959,429.0,1
2025-08-14,SKU_10,bill_1960,2166.0,4
2025-08-14,SKU_9,bill_1961,3540.0,4
2025-08-15,SKU_4,bill_1962,3856.5,3
2025-08-15,SKU_2,bill_1963,2778.0,2
2025-08-15,SKU_8,bill_1964,3609.0,3
2025-08-15,SKU_7,bill_1965,2022.0,2
2025-08-15,SKU_8,bill_1966,666.0,4
2025-08-15,SKU_1,bill_1967,1584.0,3
2025-08-15,SKU_1,bill_1968,5418.0,4
2025-08-15,SKU_5,bill_1969,5616.0,4
2025-08-15,SKU_10,bill_1970,5418.0,4
2025-08-15,SKU_6,bill_1971,411.0,1
2025-08-15,SKU_5,bill_1972,2286.0,2
2025-08-15,SKU_10,bill_1973,1255.5,3
2025-08-15,SKU_5,bill_1974,441.0,1
2025-08-15,SKU_4,bill_1975,2407.5,3
2025-08-15,SKU_3,bill_1976,1075.5,1
2025-08-15,SKU_5,bill_1977,1584.0,4
2025-08-15,SKU_7,bill_1978,2304.0,4
2025-08-15,SKU_4,bill_1979,1405.5,1
2025-08-15,SKU_4,bill_1980,969.0,2
2025-08-15,SKU_2,bill_1981,1450.5,1
2025-08-15,SKU_3,bill_1982,598.5,3
2025-08-15,SKU_6,bill_1983,1450.5,1
2025-08-16,SKU_3,bill_1984,2451.6,2
2025-08-16,SKU_4,bill_1985,2343.6,3
2025-08-16,SKU_9,bill_1986,777.6,4
2025-08-16,SKU_4,bill_1987,3416.4,2
2025-08-16,SKU_5,bill_1988,6868.8,4
2025-08-16,SKU_5,bill_1989,3366.0,2
2025-08-16,SKU_2,bill_1990,1636.2,1
2025-08-16,SKU_9,bill_1991,2541.6,2
2025-08-16,SKU_7,bill_1992,1771.2,4
2025-08-16,SKU_10,bill_1993,928.8,2
2025-08-16,SKU_3,bill_1994,1713.6,1
2025-08-16,SKU_3,bill_1995,1512.0,3
2025-08-16,SKU_2,bill_1996,5308.2,3
2025-08-16,SKU_10,bill_1997,1054.8,2
2025-08-16,SKU_8,bill_1998,1733.4,1
2025-08-16,SKU_7,bill_1999,370.8,1
2025-08-16,SKU_8,bill_2000,1774.8,1
2025-08-16,SKU_5,bill_2001,3067.2,4
2025-08-16,SKU_10,bill_2002,2187.0,3
2025-08-16,SKU_1,bill_2003,804.6,1
2025-08-16,SKU_1,bill_2004,1512.0,3
2025-08-16,SKU_10,bill_2005,2619.0,3
2025-08-17,SKU_3,bill_2006,1422.0,2
2025-08-17,SKU_2,bill_2007,2322.0,3
2025-08-17,SKU_3,bill_2008,2116.8,4
2025-08-17,SKU_10,bill_2009,5292.0,3
2025-08-17,SKU_6,bill_2010,3297.6,2
2025-08-17,SKU_2,bill_2011,5709.6,4
2025-08-17,SKU_4,bill_2012,3222.0,2
2025-08-17,SKU_9,bill_2013,3456.0,4
2025-08-17,SKU_10,bill_2014,2858.4,4
2025-08-17,SKU_8,bill_2015,1699.2,1
2025-08-17,SKU_8,bill_2016,851.4,1
2025-08-17,SKU_10,bill_2017,2808.0,3
2025-08-17,SKU_6,bill_2018,2419.2,4
2025-08-17,SKU_6,bill_2019,1020.6,1
2025-08-17,SKU_2,bill_2020,2062.8,3
2025-08-17,SKU_9,bill_2021,1879.2,4
2025-08-17,SKU_10,bill_2022,757.8,1
2025-08-17,SKU_8,bill_2023,1236.6,1
2025-08-17,SKU_10,bill_2024,1117.8,1
2025-08-17,SKU_9,bill_2025,2833.2,2
2025-08-17,SKU_4,bill_2026,858.6,3
2025-08-17,SKU_2,bill_2027,961.2,1
2025-08-17,SKU_4,bill_2028,3492.0,4
2025-08-17,SKU_9,bill_2029,1054.8,2
2025-08-17,SKU_5,bill_2030,3160.8,4
2025-08-17,SKU_7,bill_2031,5191.2,4
2025-08-18,SKU_2,bill_2032,2478.0,4
2025-08-18,SKU_6,bill_2033,3318.0,4
2025-08-18,SKU_4,bill_2034,778.5,1
2025-08-18,SKU_6,bill_2035,2214.0,2
2025-08-18,SKU_4,bill_2036,4968.0,4
2025-08-18,SKU_1,bill_2037,394.5,1
2025-08-18,SKU_4,bill_2038,1179.0,2
2025-08-18,SKU_3,bill_2039,2605.5,3
2025-08-18,SKU_5,bill_2040,4560.0,4
2025-08-18,SKU_8,bill_2041,2524.5,3
2025-08-18,SKU_7,bill_2042,3676.5,3
2025-08-18,SKU_6,bill_2043,2616.0,4
2025-08-18,SKU_7,bill_2044,1248.0,2
2025-08-18,SKU_7,bill_2045,2697.0,2
2025-08-18,SKU_1,bill_2046,613.5,1
2025-08-18,SKU_2,bill_2047,312.0,1
2025-08-18,SKU_4,bill_2048,3217.5,3
2025-08-19,SKU_1,bill_2049,579.0,1
2025-08-19,SKU_3,bill_2050,862.5,1
2025-08-19,SKU_3,bill_2051,867.0,2
2025-08-19,SKU_7,bill_2052,2100.0,4
2025-08-19,SKU_4,bill_2053,3348.0,3
2025-08-19,SKU_9,bill_2054,637.5,1
2025-08-19,SKU_9,bill_2055,4000.5,3
2025-08-19,SKU_2,bill_2056,1404.0,1
2025-08-19,SKU_9,bill_2057,2076.0,4
2025-08-19,SKU_1,bill_2058,5724.0,4
2025-08-19,SKU_7,bill_2059,2992.5,3
2025-08-19,SKU_8,bill_2060,688.5,3
2025-08-19,SKU_10,bill_2061,4260.0,4
2025-08-19,SKU_4,bill_2062,876.0,2
2025-08-19,SKU_10,bill_2063,315.0,1
2025-08-19,SKU_1,bill_2064,1207.5,1
2025-08-19,SKU_4,bill_2065,321.0,2
2025-08-19,SKU_3,bill_2066,345.0,1
2025-08-19,SKU_3,bill_2067,861.0,1
2025-08-19,SKU_4,bill_2068,562.5,1
2025-08-19,SKU_9,bill_2069,3919.5,3
2025-08-19,SKU_3,bill_2070,2658.0,2
2025-08-20,SKU_9,bill_2071,1725.0,2
2025-08-20,SKU_4,bill_2072,4392.0,3
2025-08-20,SKU_6,bill_2073,1395.0,3
2025-08-20,SKU_8,bill_2074,1794.0,4
2025-08-20,SKU_10,bill_2075,2553.0,2
2025-08-20,SKU_3,bill_2076,1194.0,2
2025-08-20,SKU_9,bill_2077,3234.0,4
2025-08-20,SKU_3,bill_2078,3900.0,4
2025-08-20,SKU_3,bill_2079,1836.0,4
2025-08-20,SKU_7,bill_2080,2634.0,2
2025-08-20,SKU_10,bill_2081,1530.0,2
2025-08-20,SKU_6,bill_2082,1578.0,2
2025-08-20,SKU_3,bill_2083,5898.0,4
2025-08-20,SKU_6,bill_2084,478.5,1
2025-08-20,SKU_1,bill_2085,1489.5,3
2025-08-20,SKU_8,bill_2086,679.5,3
2025-08-20,SKU_6,bill_2087,2137.5,3
2025-08-20,SKU_7,bill_2088,2061.0,3
2025-08-20,SKU_4,bill_2089,1147.5,1
2025-08-20,SKU_6,bill_2090,2253.0,2
2025-08-20,SKU_3,bill_2091,780.0,1
2025-08-20,SKU_5,bill_2092,4914.0,4
2025-08-20,SKU_9,bill_2093,1050.0,1
2025-08-20,SKU_6,bill_2094,645.0,2
2025-08-20,SKU_6,bill_2095,1044.0,4
2025-08-20,SKU_1,bill_2096,2092.5,3
2025-08-20,SKU_10,bill_2097,2011.5,3
2025-08-20,SKU_6,bill_2098,471.0,1
2025-08-20,SKU_7,bill_2099,1917.0,2
2025-08-21,SKU_9,bill_2100,1920.0,2
2025-08-21,SKU_3,bill_2101,394.5,1
2025-08-21,SKU_3,bill_2102,1341.0,2
2025-08-21,SKU_1,bill_2103,3685.5,3
2025-08-21,SKU_4,bill_2104,1176.0,1
2025-08-21,SKU_8,bill_2105,685.5,1
2025-08-21,SKU_10,bill_2106,2961.0,3
2025-08-21,SKU_5,bill_2107,2070.0,4
2025-08-21,SKU_4,bill_2108,1563.0,2
2025-08-21,SKU_7,bill_2109,883.5,1
2025-08-21,SKU_7,bill_2110,2844.0,2
2025-08-21,SKU_2,bill_2111,402.0,1
2025-08-21,SKU_10,bill_2112,1620.0,2
2025-08-21,SKU_7,bill_2113,2880.0,4
2025-08-21,SKU_2,bill_2114,2757.0,2
2025-08-21,SKU_1,bill_2115,1270.5,1
2025-08-21,SKU_5,bill_2116,3690.0,4
2025-08-21,SKU_1,bill_2117,3156.0,4
2025-08-21,SKU_6,bill_2118,1077.0,2
2025-08-21,SKU_1,bill_2119,2596.5,3
2025-08-21,SKU_2,bill_2120,432.0,1
2025-08-21,SKU_3,bill_2121,5184.0,4
2025-08-21,SKU_8,bill_2122,1759.5,3
2025-08-21,SKU_2,bill_2123,4404.0,4
2025-08-21,SKU_9,bill_2124,765.0,2
2025-08-21,SKU_3,bill_2125,3879.0,3
2025-08-22,SKU_1,bill_2126,1813.5,3
2025-08-22,SKU_10,bill_2127,828.0,4
2025-08-22,SKU_9,bill_2128,3846.0,4
2025-08-22,SKU_6,bill_2129,742.5,3
2025-08-22,SKU_4,bill_2130,567.0,2
2025-08-22,SKU_5,bill_2131,2493.0,3
2025-08-22,SKU_1,bill_2132,2434.5,3
2025-08-22,SKU_10,bill_2133,850.5,3
2025-08-22,SKU_6,bill_2134,429.0,2
2025-08-22,SKU_8,bill_2135,4182.0,4
2025-08-22,SKU_3,bill_2136,1059.0,1
2025-08-22,SKU_5,bill_2137,2580.0,2
2025-08-22,SKU_10,bill_2138,492.0,1
2025-08-22,SKU_6,bill_2139,762.0,2
2025-08-22,SKU_7,bill_2140,517.5,1
2025-08-22,SKU_5,bill_2141,5148.0,4
2025-08-22,SKU_1,bill_2142,3604.5,3
2025-08-22,SKU_5,bill_2143,3910.5,3
2025-08-22,SKU_4,bill_2144,4428.0,3
2025-08-22,SKU_6,bill_2145,1074.0,2
2025-08-22,SKU_7,bill_2146,3694.5,3
2025-08-22,SKU_6,bill_2147,427.5,1
2025-08-22,SKU_1,bill_2148,4236.0,4
2025-08-22,SKU_10,bill_2149,3055.5,3
2025-08-23,SKU_2,bill_2150,217.8,1
2025-08-23,SKU_2,bill_2151,3470.4,4
2025-08-23,SKU_6,bill_2152,446.4,2
2025-08-23,SKU_7,bill_2153,331.2,1
2025-08-23,SKU_7,bill_2154,1312.2,3
2025-08-23,SKU_7,bill_2155,2325.6,4
2025-08-23,SKU_3,bill_2156,2872.8,3
2025-08-23,SKU_9,bill_2157,1900.8,2
2025-08-23,SKU_6,bill_2158,3974.4,4
2025-08-23,SKU_7,bill_2159,1175.4,1
2025-08-23,SKU_5,bill_2160,3902.4,4
2025-08-23,SKU_10,bill_2161,4892.4,3
2025-08-23,SKU_10,bill_2162,1198.8,3
2025-08-23,SKU_3,bill_2163,4735.8,3
2025-08-23,SKU_3,bill_2164,1782.0,2
2025-08-23,SKU_6,bill_2165,806.4,1
2025-08-23,SKU_3,bill_2166,3342.6,3
2025-08-23,SKU_7,bill_2167,1580.4,2
2025-08-23,SKU_4,bill_2168,3758.4,3
2025-08-23,SKU_3,bill_2169,423.0,1
2025-08-24,SKU_9,bill_2170,3117.6,4
2025-08-24,SKU_5,bill_2171,766.8,1
2025-08-24,SKU_7,bill_2172,1170.0,2
2025-08-24,SKU_9,bill_2173,1825.2,2
2025-08-24,SKU_1,bill_2174,948.6,1
2025-08-24,SKU_1,bill_2175,2124.0,2
2025-08-24,SKU_8,bill_2176,3369.6,4
2025-08-24,SKU_9,bill_2177,399.6,2
2025-08-24,SKU_9,bill_2178,1438.2,1
2025-08-24,SKU_10,bill_2179,1681.2,2
2025-08-24,SKU_9,bill_2180,7113.6,4
2025-08-24,SKU_7,bill_2181,1258.2,3
2025-08-24,SKU_5,bill_2182,669.6,3
2025-08-24,SKU_2,bill_2183,864.0,2
2025-08-24,SKU_2,bill_2184,2932.2,3
